126,-3.96590E+04
127,-3.92416E+04
128,-3.89233E+04
129,-3.87109E+04
130,-3.85907E+04
131,-3.84977E+04
132,-3.83207E+04
133,-3.80051E+04
134,-3.76536E+04
135,-3.74674E+04
136,-3.75845E+04
137,-3.80505E+04
138,-3.88281E+04
139,-3.98917E+04
140,-4.11657E+04
141,-4.25007E+04
142,-4.37249E+04
143,-4.47716E+04
144,-4.56477E+04
145,-4.63287E+04
146,-4.68832E+04
147,-4.73306E+04
148,-4.77693E+04
149,-4.82839E+04
150,-4.88992E+04
151,-4.96453E+04
152,-5.04568E+04
153,-5.12455E+04
154,-5.20154E+04
155,-5.27947E+04
156,-5.35511E+04
157,-5.42045E+04
158,-5.46534E+04
159,-5.48140E+04
160,-5.47346E+04
161,-5.45064E+04
162,-5.42409E+04
163,-5.39325E+04
164,-5.35409E+04
165,-5.31433E+04
166,-5.28709E+04
167,-5.28101E+04
168,-5.29356E+04
169,-5.32050E+04
170,-5.36267E+04
171,-5.42580E+04
172,-5.51487E+04
173,-5.63229E+04
174,-5.77979E+04
175,-5.95966E+04
176,-6.17183E+04
177,-6.41395E+04
178,-6.67630E+04
179,-6.95138E+04
180,-7.24181E+04
181,-7.55008E+04
182,-7.87520E+04
183,-8.22350E+04
184,-8.60629E+04
185,-9.03516E+04
186,-9.51850E+04
187,-1.00819E+05
188,-1.06754E+05
189,-1.10968E+05
190,-1.11178E+05
191,-1.05999E+05
192,-9.48227E+04
193,-7.61429E+04
194,-5.06929E+04
195,-2.38762E+04
196,-7.20740E+03
197,-6.71431E+03
198,-1.53136E+04
199,-2.23210E+04
200,-2.55855E+04
201,-2.72984E+04
202,-2.87619E+04
203,-3.02628E+04
204,-3.17548E+04
205,-3.33805E+04
206,-3.50496E+04
207,-3.65167E+04
208,-3.77864E+04
209,-3.87097E+04
210,-3.92025E+04
211,-3.94668E+04
212,-3.95880E+04
213,-3.96457E+04
214,-3.96549E+04
215,-3.95825E+04
216,-3.94083E+04
217,-3.90826E+04
218,-3.85320E+04
219,-3.76397E+04
220,-3.62942E+04
221,-3.44266E+04
222,-3.20206E+04
223,-2.91080E+04
224,-2.57632E+04
225,-2.20688E+04
226,-1.80835E+04
227,-1.38853E+04
228,-9.62032E+03
229,-5.44085E+03
230,-1.45448E+03
231,2.30379E+03
232,5.77516E+03
233,8.88239E+03
234,1.14485E+04
235,1.33591E+04
236,1.47158E+04
237,1.57964E+04
238,1.68100E+04
239,1.79699E+04
240,1.95666E+04
241,2.20020E+04
242,2.53932E+04
243,2.98932E+04
244,3.56368E+04
245,4.23074E+04
246,4.95219E+04
247,5.66834E+04
248,6.30540E+04
249,6.81721E+04
250,7.14198E+04
251,7.24295E+04
252,7.12613E+04
253,6.86297E+04
254,6.52310E+04
255,6.21019E+04
256,5.99477E+04
257,5.90188E+04
258,5.89071E+04
259,5.93437E+04
260,6.01032E+04
261,6.07837E+04
262,6.08823E+04
263,6.01258E+04
264,5.86056E+04
265,5.66606E+04
266,5.47240E+04
267,5.32129E+04
268,5.23587E+04
269,5.22024E+04
270,5.25324E+04
271,5.29466E+04
272,5.29760E+04
273,5.21748E+04
274,5.01695E+04
275,4.69066E+04
276,4.25983E+04
277,3.77319E+04
278,3.27587E+04
279,2.79583E+04
280,2.34597E+04
281,1.93487E+04
282,1.57240E+04
283,1.26187E+04
284,1.00300E+04
285,7.92505E+03
286,6.35077E+03
287,5.35693E+03
288,4.91098E+03
289,4.94329E+03
290,5.31349E+03
291,5.89136E+03
292,6.55395E+03
293,7.19907E+03
294,7.71323E+03
295,8.01293E+03
296,8.08063E+03
297,7.84607E+03
298,7.32704E+03
299,6.62759E+03
300,5.86880E+03
301,5.14351E+03
302,4.49898E+03
303,3.90327E+03
304,3.31400E+03
305,2.68733E+03
306,2.02202E+03
307,1.29013E+03
308,5.27547E+02
309,-1.89727E+02
310,-8.71734E+02
311,-1.50188E+03
312,-2.06823E+03
313,-2.55910E+03
314,-2.95624E+03
315,-3.18390E+03
316,-3.12491E+03
317,-2.79966E+03
318,-2.25951E+03
319,-1.57909E+03
320,-7.47102E+02
321,2.58461E+02
322,1.52268E+03
323,3.12799E+03
324,5.06648E+03
325,7.28410E+03
326,9.68450E+03
327,1.21387E+04
328,1.45214E+04
329,1.67360E+04
330,1.87471E+04
331,2.05840E+04
332,2.23665E+04
333,2.42993E+04
334,2.65868E+04
335,2.94022E+04
336,3.28984E+04
337,3.71858E+04
338,4.23227E+04
339,4.82521E+04
340,5.46838E+04
341,6.08948E+04
342,6.57510E+04
343,6.86901E+04
344,6.98654E+04
345,6.99938E+04
346,6.99379E+04
347,7.03620E+04
348,7.14617E+04
349,7.29686E+04
350,7.44932E+04
351,7.57329E+04
352,7.63508E+04
353,7.59548E+04
354,7.43076E+04
355,7.14211E+04
356,6.74498E+04
357,6.25862E+04
358,5.70805E+04
359,5.12677E+04
360,4.55362E+04
